 Average of Dew PointC ,Volume Share of Category
11.71428571,0.299357447
10,0.322837172
14,0.322279517
11,0.307619971
12.85714286,0.328556517
11,0.284511671
10.8,0.299908655
13.85714286,0.387049026
10.71428571,0.346928632
11.85714286,0.360991455
10.85714286,0.391856703
12.57142857,0.379574897
13.28571429,0.365225715
12.85714286,0.380338453
12.42857143,0.391779094
13.33333333,0.30582183
14.85714286,0.337989632
14,0.345583108
16.14285714,0.309485796
18.6,0.272365767
15.85714286,0.320430087
16.85714286,0.310301281
16.85714286,0.300074175
18.71428571,0.285227508
18,0.251867152
17.14285714,0.313911586
16.85714286,0.341826576
16.71428571,0.268717638
18.25,0.345885691
16.71428571,0.340095355
15.85714286,0.353134386
17,0.278168226
15,0.296139179
14.28571429,0.30616663
15.57142857,0.294469416
14.57142857,0.38246782
16.57142857,0.349933065
16.5,0.286263094
10.71428571,0.284467691
11.14285714,0.378498523
10.71428571,0.34868948
9.75,0.222125494
11.85714286,0.380420768
12.28571429,0.339412045
6.428571429,0.302791303
6.428571429,0.238235382
5,0.569451748
0.285714286,0.581857712
7.285714286,0.570487804
6.2,0.555625553
8.571428571,0.499731765
6.142857143,0.514741462
7.142857143,0.54090743
6.4,0.554943073
10.28571429,0.536349151
10.85714286,0.574977902
11.14285714,0.497606183
11.85714286,0.507054967
14,0.528363324
9.571428571,0.553302092
7.714285714,0.648310519
12,0.600350783
12.66666667,0.600571811
13.14285714,0.557149291
13.85714286,0.570074603
13.42857143,0.601726044
14.5,0.542383023
14,0.551165582
14.42857143,0.600986622
14.57142857,0.546654803
16.42857143,0.59158756
17,0.604092445
17.28571429,0.475400043
15.85714286,0.590714913
16.42857143,0.528271949
14.25,0.53309993
14.14285714,0.538024541
15.85714286,0.532142111
15.57142857,0.548060287
16.85714286,0.528644457
18.28571429,0.56220654
16.42857143,0.491000969
16.28571429,0.481324802
12.57142857,0.525453576
14.5,0.537075194
12.71428571,0.456552563
11.57142857,0.510857526
13.57142857,0.463663137
11.8,0.487521047
11.57142857,0.4984059
12.85714286,0.539944447
12,0.642410881
9.714285714,0.490269908
6.857142857,0.43924202
4.428571429,0.6185629
8.571428571,0.610588492
6,0.491928237
9.333333333,0.416771701
9.142857143,0.585275609
3.857142857,0.626811388
9.857142857,0.478204703
12,0.535488375
9,0.518645827
11.14285714,0.543581818
11.71428571,0.523255378
12.83333333,0.555052365
12.28571429,0.586855495
11.57142857,0.543116667
12.14285714,0.491858476
11.71428571,0.605946921
11,0.610289663
10.28571429,0.629576205
11.85714286,0.489369135
12.28571429,0.517953575
10,0.518608745
11.42857143,0.528450967
9.285714286,0.555389031
13,0.44565487
15.28571429,0.528424362
13.71428571,0.470407391
14.42857143,0.574790776
14.42857143,0.526702266
16.42857143,0.539791378
17,0.527285504
17.42857143,0.480995314
16.85714286,0.548014243
17,0.533602302
17.6,0.564812402
17.42857143,0.560853588
17.14285714,0.57785968
17.14285714,0.567998503
16.57142857,0.560996448
19,0.509040673
17.57142857,0.519280112
18,0.457410056
16.71428571,0.471690577
16,0.450521137
17.85714286,0.436964497
16,0.448421074
16.42857143,0.459850799
15.16666667,0.442581522
9,0.428175232
13.57142857,0.431736352
10.57142857,0.41318826
9.142857143,0.402590976
15,0.322564
12.85714286,0.47743675
10.28571429,0.454200406
8.571428571,0.440964494
4.75,0.370119384
8.285714286,0.416160573
10.42857143,0.520048132
8.571428571,0.471988339
10.71428571,0.510138419
12.71428571,0.514801178
8.285714286,0.476038633
12.42857143,0.462944767
10.57142857,0.471464576
7.285714286,0.489238028
11.57142857,0.468541877
12.71428571,0.490326888
13.14285714,0.535515736
13.66666667,0.52988596
11,0.495303394
11,0.533027494
12,0.568245906
11.8,0.57258034
11,0.502142719
12.28571429,0.560437448
12,0.535248842
13.28571429,0.520513786
14,0.529707033
16.14285714,0.546650581
16.85714286,0.54701623
16.42857143,0.487477598
17.66666667,0.515316515
15.85714286,0.491024677
16.85714286,0.553513183
19.28571429,0.521161736
18.16666667,0.498240231
17.57142857,0.450779207
16.71428571,0.460957339
17.42857143,0.435797389
18.85714286,0.434485458
18.5,0.416556325
18,0.548130248
18.28571429,0.463866904
19.14285714,0.44958068
18,0.466076742
16.57142857,0.469726257
19.14285714,0.44937453
17,0.482328378
14.85714286,0.460930658
9,0.404834398
8.285714286,0.439200963
7.142857143,0.446480835
6,0.454244982
3,0.361768888
10.28571429,0.464128972
6.285714286,0.467728207
8.285714286,0.482339592
3.4,0.356311558
10,0.408773485
11,0.482519731
13.14285714,0.437395696
8,0.450399321
13,0.382833596
6.571428571,0.328567651
11.71428571,0.401507317
10,0.418104356
14,0.404220663
11,0.374677098
12.85714286,0.391595496
11,0.371499646
10.8,0.369175077
13.85714286,0.372252281
10.71428571,0.359162572
11.85714286,0.389837752
10.85714286,0.40307216
12.57142857,0.372906903
13.28571429,0.351763547
12.85714286,0.338976385
12.42857143,0.316370233
13.33333333,0.263485397
14.85714286,0.317226609
14,0.34386353
16.14285714,0.385111813
18.6,0.398073374
15.85714286,0.353844238
16.85714286,0.352506117
16.85714286,0.398462337
18.71428571,0.392767723
18,0.39801734
17.14285714,0.421152727
16.85714286,0.383360888
16.71428571,0.416453757
18.25,0.429022817
16.71428571,0.368072937
15.85714286,0.310456213
17,0.405603142
15,0.31577795
14.28571429,0.367461546
15.57142857,0.409387365
14.57142857,0.340463365
16.57142857,0.301570396
16.5,0.368753748
10.71428571,0.425756011
11.14285714,0.355056666
10.71428571,0.386179599
9.75,0.327765107
11.85714286,0.427168492
12.28571429,0.355293747
6.428571429,0.458907288
6.428571429,0.396369078
5,0.098935161
0.285714286,0.114976352
7.285714286,0.112860589
6.2,0.120492802
8.571428571,0.113260882
6.142857143,0.113603797
7.142857143,0.109852695
6.4,0.113599955
10.28571429,0.116095457
10.85714286,0.110753615
11.14285714,0.106503956
11.85714286,0.109668843
14,0.111990267
9.571428571,0.108715493
7.714285714,0.108624843
12,0.109863786
12.66666667,0.110257512
13.14285714,0.099841727
13.85714286,0.106652149
13.42857143,0.113532892
14.5,0.092136474
14,0.103007673
14.42857143,0.103473408
14.57142857,0.106926932
16.42857143,0.103416411
17,0.101868038
17.28571429,0.091909712
15.85714286,0.105938794
16.42857143,0.110120265
14.25,0.099958657
14.14285714,0.101440628
15.85714286,0.101320006
15.57142857,0.104985981
16.85714286,0.106491618
18.28571429,0.095957024
16.42857143,0.106211343
16.28571429,0.086430232
12.57142857,0.094021272
14.5,0.097329678
12.71428571,0.093721865
11.57142857,0.076038372
13.57142857,0.080158102
11.8,0.077062375
11.57142857,0.077160849
12.85714286,0.078482931
12,0.078577998
9.714285714,0.072255283
6.857142857,0.069321729
4.428571429,0.081425341
8.571428571,0.073497124
6,0.072621697
9.333333333,0.066441482
9.142857143,0.07524009
3.857142857,0.078772255
9.857142857,0.072901693
12,0.079367619
9,0.075518977
11.14285714,0.081109043
11.71428571,0.076469337
12.83333333,0.083118935
12.28571429,0.077761022
11.57142857,0.089421219
12.14285714,0.078038099
11.71428571,0.080333619
11,0.07287017
10.28571429,0.069306192
11.85714286,0.07027948
12.28571429,0.067350209
10,0.074366096
11.42857143,0.068403675
9.285714286,0.076412619
13,0.079386996
15.28571429,0.067533906
13.71428571,0.078611004
14.42857143,0.067183856
14.42857143,0.061211081
16.42857143,0.065471955
17,0.069157028
17.42857143,0.058829725
16.85714286,0.066017063
17,0.066859989
17.6,0.06798856
17.42857143,0.070542357
17.14285714,0.065049764
17.14285714,0.069703124
16.57142857,0.064600588
19,0.056941981
17.57142857,0.069111043
18,0.068395033
16.71428571,0.07341387
16,0.065387747
17.85714286,0.065739589
16,0.066429061
16.42857143,0.072321345
15.16666667,0.070609709
9,0.063821787
13.57142857,0.066637731
10.57142857,0.068306072
9.142857143,0.062318844
15,0.060707514
12.85714286,0.070716198
10.28571429,0.065023523
8.571428571,0.054248649
4.75,0.052705489
8.285714286,0.054029797
10.42857143,0.068509101
8.571428571,0.066331691
10.71428571,0.067654773
12.71428571,0.0633244
8.285714286,0.083212033
12.42857143,0.070005502
10.57142857,0.06397321
7.285714286,0.068039228
11.57142857,0.071569592
12.71428571,0.065842
13.14285714,0.063986448
13.66666667,0.067590292
11,0.069340149
11,0.058923417
12,0.061613068
11.8,0.061658273
11,0.055199681
12.28571429,0.063084401
12,0.058868009
13.28571429,0.053862958
14,0.058953607
16.14285714,0.05921286
16.85714286,0.059982384
16.42857143,0.062647463
17.66666667,0.065805826
15.85714286,0.05575912
16.85714286,0.060385826
19.28571429,0.061582175
18.16666667,0.064904381
17.57142857,0.064760779
16.71428571,0.068962024
17.42857143,0.066254226
18.85714286,0.06568877
18.5,0.067301849
18,0.057260936
18.28571429,0.062962138
19.14285714,0.063969341
18,0.071018426
16.57142857,0.062180298
19.14285714,0.066071753
17,0.064880823
14.85714286,0.059316684
9,0.053479741
8.285714286,0.055361676
7.142857143,0.054438615
6,0.05457479
3,0.051881774
10.28571429,0.061360048
6.285714286,0.061560782
8.285714286,0.053437964
3.4,0.048000262
10,0.046687931
11,0.057582651
13.14285714,0.057907067
8,0.055035643
13,0.059383338
6.571428571,0.050475591
11.71428571,0.061512473
10,0.061169884
14,0.059643659
11,0.060616759
12.85714286,0.058720331
11,0.057551848
10.8,0.060201373
13.85714286,0.054659096
10.71428571,0.058571846
11.85714286,0.059211648
10.85714286,0.057210288
12.57142857,0.06694391
13.28571429,0.059401985
12.85714286,0.051291741
12.42857143,0.054300597
13.33333333,0.053051307
14.85714286,0.062838347
14,0.053871363
16.14285714,0.051580655
18.6,0.061273549
15.85714286,0.04781915
16.85714286,0.057015388
16.85714286,0.053135421
18.71428571,0.055784821
18,0.054603368
17.14285714,0.052043367
16.85714286,0.054419271
16.71428571,0.051953985
18.25,0.056749331
16.71428571,0.045665059
15.85714286,0.051074741
17,0.048153915
15,0.052737685
14.28571429,0.057029431
15.57142857,0.051576946
14.57142857,0.05234009
16.57142857,0.050097869
16.5,0.050372314
10.71428571,0.051702444
11.14285714,0.052315512
10.71428571,0.050117982
9.75,0.04462295
11.85714286,0.051800587
12.28571429,0.048996477
6.428571429,0.045882297
6.428571429,0.041541584
5,0.257355672
0.285714286,0.274579843
7.285714286,0.249981139
6.2,0.277911146
8.571428571,0.224977975
6.142857143,0.27739253
7.142857143,0.262230742
6.4,0.246564998
10.28571429,0.243597684
10.85714286,0.261836838
11.14285714,0.243939167
11.85714286,0.241438788
14,0.227266286
9.571428571,0.258923624
7.714285714,0.237499387
12,0.22460691
12.66666667,0.226438312
13.14285714,0.203549734
13.85714286,0.229396302
13.42857143,0.234923692
14.5,0.192471091
14,0.232304529
14.42857143,0.218002668
14.57142857,0.202391935
16.42857143,0.21822684
17,0.208031925
17.28571429,0.180727695
15.85714286,0.218881598
16.42857143,0.19978152
14.25,0.218387071
14.14285714,0.204826305
15.85714286,0.197452597
15.57142857,0.200173816
16.85714286,0.195768656
18.28571429,0.185993969
16.42857143,0.213664537
16.28571429,0.201018127
12.57142857,0.227806972
14.5,0.231501183
12.71428571,0.215685601
11.57142857,0.224509944
13.57142857,0.229441617
11.8,0.224728682
11.57142857,0.226387918
12.85714286,0.246661696
12,0.220575677
9.714285714,0.209796435
6.857142857,0.21123558
4.428571429,0.245679486
8.571428571,0.235936403
6,0.202381789
9.333333333,0.196160206
9.142857143,0.233494877
3.857142857,0.268891015
9.857142857,0.253654513
12,0.277835457
9,0.257670176
11.14285714,0.291129461
11.71428571,0.273664202
12.83333333,0.291506741
12.28571429,0.283632976
11.57142857,0.263147462
12.14285714,0.269613443
11.71428571,0.291975981
11,0.295676248
10.28571429,0.292753923
11.85714286,0.26376137
12.28571429,0.265775747
10,0.287218274
11.42857143,0.264246759
9.285714286,0.28451947
13,0.274122951
15.28571429,0.243971765
13.71428571,0.257830604
14.42857143,0.253518559
14.42857143,0.251417697
16.42857143,0.260665718
17,0.261903714
17.42857143,0.242790744
16.85714286,0.290109438
17,0.289146383
17.6,0.277932278
17.42857143,0.274065982
17.14285714,0.314391283
17.14285714,0.30399924
16.57142857,0.277445463
19,0.255414501
17.57142857,0.290057971
18,0.293124008
16.71428571,0.293120639
16,0.317973732
17.85714286,0.30680752
16,0.325370538
16.42857143,0.336531225
15.16666667,0.31708445
9,0.307143972
13.57142857,0.337719028
10.57142857,0.336413111
9.142857143,0.290018495
15,0.280003668
12.85714286,0.329837846
10.28571429,0.308117906
8.571428571,0.272034402
4.75,0.242083218
8.285714286,0.274959652
10.42857143,0.337948225
8.571428571,0.326930878
10.71428571,0.302497458
12.71428571,0.3130461
8.285714286,0.345237737
12.42857143,0.371550303
10.57142857,0.35414512
7.285714286,0.360717189
11.57142857,0.354847142
12.71428571,0.316734789
13.14285714,0.324988635
13.66666667,0.335960404
11,0.333250451
11,0.335192927
12,0.33294878
11.8,0.336398543
11,0.303026571
12.28571429,0.329396669
12,0.287646945
13.28571429,0.245808639
14,0.261145453
16.14285714,0.269520049
16.85714286,0.278968531
16.42857143,0.288883865
17.66666667,0.293736942
15.85714286,0.249906834
16.85714286,0.294019405
19.28571429,0.305120725
18.16666667,0.306712329
17.57142857,0.329661943
16.71428571,0.337540182
17.42857143,0.339258665
18.85714286,0.323951169
18.5,0.322164064
18,0.306707246
18.28571429,0.322911842
19.14285714,0.353667658
18,0.344584932
16.57142857,0.351163987
19.14285714,0.337613277
17,0.334904531
14.85714286,0.312924529
9,0.299868206
8.285714286,0.341198353
7.142857143,0.33931874
6,0.309765132
3,0.288024862
10.28571429,0.391174066
6.285714286,0.365955248
8.285714286,0.32975361
3.4,0.28017656
10,0.278696188
11,0.354973077
13.14285714,0.357967214
8,0.348162386
13,0.31419752
6.571428571,0.298108585
11.71428571,0.327086299
10,0.337455132
14,0.346315219
11,0.340722225
12.85714286,0.330582405
11,0.319628968
10.8,0.321091069
13.85714286,0.323425035
10.71428571,0.327895824
11.85714286,0.31592668
10.85714286,0.311694636
12.57142857,0.303633526
13.28571429,0.306526288
12.85714286,0.329756583
12.42857143,0.330189385
13.33333333,0.302741707
14.85714286,0.317799249
14,0.32578835
16.14285714,0.31600252
18.6,0.316731876
15.85714286,0.28217174
16.85714286,0.311447412
16.85714286,0.326100139
18.71428571,0.329995116
18,0.320945376
17.14285714,0.320869104
16.85714286,0.295256088
16.71428571,0.30655814
18.25,0.301704865
16.71428571,0.270620269
15.85714286,0.346772715
17,0.31745472
15,0.333265619
14.28571429,0.340702521
15.57142857,0.357024679
14.57142857,0.371681974
16.57142857,0.392204122
16.5,0.351415741
10.71428571,0.364453616
11.14285714,0.372494286
10.71428571,0.35129803
9.75,0.288755348
11.85714286,0.371839496
12.28571429,0.370076897
6.428571429,0.364104502
6.428571429,0.273982531
5,0.061746042
0.285714286,0.049995131
7.285714286,0.047116319
6.2,0.046568603
8.571428571,0.03727995
6.142857143,0.047399361
7.142857143,0.045536495
6.4,0.043440556
10.28571429,0.048505179
10.85714286,0.041454125
11.14285714,0.033899555
11.85714286,0.035865598
14,0.038437913
9.571428571,0.037191165
7.714285714,0.033444832
12,0.03272623
12.66666667,0.034526908
13.14285714,0.037737995
13.85714286,0.029858195
13.42857143,0.034185212
14.5,0.02639598
14,0.03323511
14.42857143,0.029973296
14.57142857,0.033285055
16.42857143,0.037249216
17,0.028967428
17.28571429,0.032426506
15.85714286,0.039341539
16.42857143,0.042811974
14.25,0.03968343
14.14285714,0.034440031
15.85714286,0.025890173
15.57142857,0.035248332
16.85714286,0.028164815
18.28571429,0.023344159
16.42857143,0.032513825
16.28571429,0.023971952
12.57142857,0.033605086
14.5,0.03659193
12.71428571,0.03967349
11.57142857,0.050423285
13.57142857,0.039033986
11.8,0.043216775
11.57142857,0.047509924
12.85714286,0.049650701
12,0.054924087
9.714285714,0.042622673
6.857142857,0.040376474
4.428571429,0.049953972
8.571428571,0.035182226
6,0.032782754
9.333333333,0.036011893
9.142857143,0.0458487
3.857142857,0.055134385
9.857142857,0.047629465
12,0.057636577
9,0.042763206
11.14285714,0.058759491
11.71428571,0.060375911
12.83333333,0.076058321
12.28571429,0.045432644
11.57142857,0.049649599
12.14285714,0.064572354
11.71428571,0.066971501
11,0.072325457
10.28571429,0.072794633
11.85714286,0.0587574
12.28571429,0.052410829
10,0.038974099
11.42857143,0.046858617
9.285714286,0.056840509
13,0.054715258
15.28571429,0.050897145
13.71428571,0.065882347
14.42857143,0.060033226
14.42857143,0.05127862
16.42857143,0.054912309
17,0.056150086
17.42857143,0.04962656
16.85714286,0.064043987
17,0.060063962
17.6,0.065628445
17.42857143,0.061025544
17.14285714,0.063356609
17.14285714,0.059037663
16.57142857,0.057719081
19,0.05144845
17.57142857,0.072431595
18,0.063288165
16.71428571,0.072261278
16,0.067349792
17.85714286,0.074842619
16,0.080650019
16.42857143,0.068293689
15.16666667,0.073685321
9,0.070782662
13.57142857,0.08145373
10.57142857,0.088046158
9.142857143,0.057638806
15,0.066372099
12.85714286,0.08438538
10.28571429,0.081883653
8.571428571,0.066025509
4.75,0.050696131
8.285714286,0.07026825
10.42857143,0.091228447
8.571428571,0.083725058
10.71428571,0.086057604
12.71428571,0.068274273
8.285714286,0.082336869
12.42857143,0.082941313
10.57142857,0.081675973
7.285714286,0.090282207
11.57142857,0.086912212
12.71428571,0.063937691
13.14285714,0.075066817
13.66666667,0.069438426
11,0.065672732
11,0.074337824
12,0.068498862
11.8,0.075961152
11,0.059117168
12.28571429,0.078606451
12,0.037929643
13.28571429,0.020194918
14,0.046367873
16.14285714,0.064614152
16.85714286,0.068701074
16.42857143,0.058082772
17.66666667,0.064351094
15.85714286,0.047035459
16.85714286,0.060627117
19.28571429,0.071652055
18.16666667,0.065986087
17.57142857,0.058033819
16.71428571,0.06004592
17.42857143,0.063612449
18.85714286,0.056115778
18.5,0.069019013
18,0.049571903
18.28571429,0.069943618
19.14285714,0.060376334
18,0.063598282
16.57142857,0.071483201
19.14285714,0.069746184
17,0.071028588
14.85714286,0.06546032
9,0.074103633
8.285714286,0.08178878
7.142857143,0.078006311
6,0.071221605
3,0.068488889
10.28571429,0.090775841
6.285714286,0.095210559
8.285714286,0.07447213
3.4,0.060023823
10,0.068071567
11,0.096842405
13.14285714,0.089679906
8,0.085766914
13,0.088145943
6.571428571,0.069205379
11.71428571,0.086463732
10,0.100532142
14,0.085560081
11,0.092039629
12.85714286,0.089370339
11,0.088526799
10.8,0.083409223
13.85714286,0.084176364
10.71428571,0.088999725
11.85714286,0.07481758
10.85714286,0.081887662
12.57142857,0.078451302
13.28571429,0.076760195
12.85714286,0.070750114
12.42857143,0.077069886
13.33333333,0.0565656
14.85714286,0.071268894
14,0.078497421
16.14285714,0.069512116
18.6,0.135572511
15.85714286,0.100049341
16.85714286,0.128155617
16.85714286,0.14964312
18.71428571,0.128532429
18,0.137166665
17.14285714,0.145658042
16.85714286,0.158199529
16.71428571,0.149469748
18.25,0.134255977
16.71428571,0.127907031
15.85714286,0.136827052
17,0.129390426
15,0.139613091
14.28571429,0.143393728
15.57142857,0.20076905
14.57142857,0.170650486
16.57142857,0.13243941
16.5,0.1261618
10.71428571,0.148715088
11.14285714,0.194595364
10.71428571,0.189152166
9.75,0.18032347
11.85714286,0.18059121
12.28571429,0.171195633
6.428571429,0.156803055
6.428571429,0.144961885
5,0.041574005
0.285714286,0.031601777
7.285714286,0.040650647
6.2,0.045972042
8.571428571,0.040757792
6.142857143,0.044316637
7.142857143,0.032640977
6.4,0.046167803
10.28571429,0.040495532
10.85714286,0.039972519
11.14285714,0.034903442
11.85714286,0.041210268
14,0.035017735
9.571428571,0.037378259
7.714285714,0.038405937
12,0.037309034
12.66666667,0.037473258
13.14285714,0.036237291
13.85714286,0.036460837
13.42857143,0.046255109
14.5,0.035043837
14,0.041531603
14.42857143,0.038999303
14.57142857,0.034524635
16.42857143,0.039411652
17,0.032643075
17.28571429,0.039270863
15.85714286,0.031111829
16.42857143,0.030887991
14.25,0.024157472
14.14285714,0.03037144
15.85714286,0.040253454
15.57142857,0.039233433
16.85714286,0.036567414
18.28571429,0.033188899
16.42857143,0.040414352
16.28571429,0.043077902
12.57142857,0.038770191
14.5,0.038202201
12.71428571,0.045207777
11.57142857,0.030781156
13.57142857,0.021218577
11.8,0.021194513
11.57142857,0.019888023
12.85714286,0.032471437
12,0.043051255
9.714285714,0.036674037
6.857142857,0.041279386
4.428571429,0.048118864
8.571428571,0.042012401
6,0.024470326
9.333333333,0.038116105
9.142857143,0.051736031
3.857142857,0.035866926
9.857142857,0.036150514
12,0.04625481
9,0.031283765
11.14285714,0.049287217
11.71428571,0.03973035
12.83333333,0.048781324
12.28571429,0.052524917
11.57142857,0.051211468
12.14285714,0.041248374
11.71428571,0.052519349
11,0.04484589
10.28571429,0.040794969
11.85714286,0.040518786
12.28571429,0.030809475
10,0.036018227
11.42857143,0.039297424
9.285714286,0.039302802
13,0.043555904
15.28571429,0.039367027
13.71428571,0.050576073
14.42857143,0.045593921
14.42857143,0.048242874
16.42857143,0.046793576
17,0.040977078
17.42857143,0.037365894
16.85714286,0.044924615
17,0.043124712
17.6,0.043231332
17.42857143,0.041362337
17.14285714,0.04186655
17.14285714,0.042668911
16.57142857,0.037655342
19,0.031875048
17.57142857,0.044949076
18,0.037431793
16.71428571,0.03678321
16,0.042933212
17.85714286,0.038596784
16,0.034260144
16.42857143,0.036834838
15.16666667,0.039580461
9,0.035865193
13.57142857,0.037471839
10.57142857,0.037698877
9.142857143,0.027934884
15,0.039072927
12.85714286,0.03217295
10.28571429,0.034263547
8.571428571,0.02732492
4.75,0.02702195
8.285714286,0.039430939
10.42857143,0.032831217
8.571428571,0.034128593
10.71428571,0.043935366
12.71428571,0.027800256
8.285714286,0.037906195
12.42857143,0.030986108
10.57142857,0.035097173
7.285714286,0.026207053
11.57142857,0.031512928
12.71428571,0.025508823
13.14285714,0.034036233
13.66666667,0.041933421
11,0.034902041
11,0.042008257
12,0.035134217
11.8,0.040012602
11,0.038130324
12.28571429,0.035059189
12,0.044629661
13.28571429,0.029618788
14,0.030065142
16.14285714,0.028548483
16.85714286,0.030446488
16.42857143,0.031812638
17.66666667,0.036367643
15.85714286,0.036971016
16.85714286,0.034829
19.28571429,0.034384871
18.16666667,0.032338489
17.57142857,0.037196249
16.71428571,0.039362649
17.42857143,0.038201953
18.85714286,0.035629007
18.5,0.034098275
18,0.028569708
18.28571429,0.034985248
19.14285714,0.028131967
18,0.025619074
16.57142857,0.025336418
19.14285714,0.030026544
17,0.037561856
14.85714286,0.030956612
9,0.031173831
8.285714286,0.035346223
7.142857143,0.038704866
6,0.031602884
3,0.032073383
10.28571429,0.037407779
6.285714286,0.038977351
8.285714286,0.033917944
3.4,0.036038548
10,0.039492648
11,0.030957813
13.14285714,0.031743485
8,0.024744601
13,0.024240301
6.571428571,0.026088518
11.71428571,0.039115326
10,0.033014069
14,0.035747406
11,0.033847331
12.85714286,0.032525258
11,0.027995452
10.8,0.029816291
13.85714286,0.034874567
10.71428571,0.02955808
11.85714286,0.02981166
10.85714286,0.032637422
12.57142857,0.028378633
13.28571429,0.026544738
12.85714286,0.027386386
12.42857143,0.032864613
13.33333333,0.028533106
14.85714286,0.030143705
14,0.031105041
16.14285714,0.025572985
18.6,0.030584834
15.85714286,0.020674306
16.85714286,0.031548093
16.85714286,0.025523083
18.71428571,0.023500959
18,0.024527679
17.14285714,0.029988183
16.85714286,0.028865583
16.71428571,0.027845002
18.25,0.024486439
16.71428571,0.024108673
15.85714286,0.029735254
17,0.028649535
15,0.02613822
14.28571429,0.024859978
15.57142857,0.023481296
14.57142857,0.026926092
16.57142857,0.021695712
16.5,0.022956728
10.71428571,0.02511508
11.14285714,0.025815692
10.71428571,0.017876126
9.75,0.024392501
11.85714286,0.024491954
12.28571429,0.021095208
6.428571429,0.01892182
6.428571429,0.02100455
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
13.14285714,0
13.85714286,0
13.42857143,0
14.5,0
14,0
14.42857143,0
14.57142857,0
16.42857143,0
17,0
17.28571429,0
15.85714286,0
16.42857143,0
14.25,0
14.14285714,0
15.85714286,0
15.57142857,0
16.85714286,0
18.28571429,0
16.42857143,0
16.28571429,0
12.57142857,0
14.5,0
12.71428571,0
11.57142857,0
13.57142857,0
11.8,0
11.57142857,0
12.85714286,0
12,0
9.714285714,0
6.857142857,0
4.428571429,0
8.571428571,0
6,0
9.333333333,0
9.142857143,0
3.857142857,0
9.857142857,0
12,0
9,0
11.14285714,0
11.71428571,0
12.83333333,0
12.28571429,0
11.57142857,0
12.14285714,0
11.71428571,0.016984812
11,0.048514428
10.28571429,0.086998866
11.85714286,0.116341159
12.28571429,0.11929496
10,0.170719127
11.42857143,0.147370261
9.285714286,0.174765378
13,0.20725951
15.28571429,0.17902659
13.71428571,0.282452067
14.42857143,0.214738669
14.42857143,0.203789286
16.42857143,0.239514116
17,0.205324379
17.42857143,0.18302139
16.85714286,0.197828277
17,0.201486395
17.6,0.237431878
17.42857143,0.196555539
17.14285714,0.192994232
17.14285714,0.178372781
16.57142857,0.169173155
19,0.146412914
17.57142857,0.176145848
18,0.171867846
16.71428571,0.18289718
16,0.189552305
17.85714286,0.192578354
16,0.199414748
16.42857143,0.18929986
15.16666667,0.179718549
9,0.190469566
13.57142857,0.194100537
10.57142857,0.170729859
9.142857143,0.155864899
15,0.162873717
12.85714286,0.209188567
10.28571429,0.19327253
8.571428571,0.175910655
4.75,0.155934121
8.285714286,0.184048854
10.42857143,0.188458606
8.571428571,0.203802453
10.71428571,0.201328302
12.71428571,0.162017558
8.285714286,0.203860674
12.42857143,0.174854137
10.57142857,0.20038973
7.285714286,0.183204096
11.57142857,0.195381323
12.71428571,0.161887497
13.14285714,0.18573409
13.66666667,0.182646488
11,0.176407712
11,0.16933099
12,0.161289724
11.8,0.1563698
11,0.157668017
12.28571429,0.159741382
12,0.169275089
13.28571429,0.141760474
14,0.179696725
16.14285714,0.167515051
16.85714286,0.160556285
16.42857143,0.141565559
17.66666667,0.147323012
15.85714286,0.136729789
16.85714286,0.145031528
19.28571429,0.144040106
18.16666667,0.17054624
17.57142857,0.164915172
16.71428571,0.178382697
17.42857143,0.16386215
18.85714286,0.139337937
18.5,0.140676466
18,0.138748993
18.28571429,0.14300549
19.14285714,0.171411646
18,0.158753234
16.57142857,0.146840512
19.14285714,0.13978175
17,0.137680922
14.85714286,0.140120082
9,0.131139497
8.285714286,0.135336085
7.142857143,0.1513962
6,0.14597076
3,0.158630179
10.28571429,0.171751045
6.285714286,0.165390835
8.285714286,0.154612965
3.4,0.124770014
10,0.151142881
11,0.169704464
13.14285714,0.169560866
8,0.163955473
13,0.146414045
6.571428571,0.120331459
11.71428571,0.124331499
10,0.142914931
14,0.135163267
11,0.122062135
12.85714286,0.118277528
11,0.124060188
10.8,0.12961539
13.85714286,0.120687825
10.71428571,0.130155661
11.85714286,0.118314528
10.85714286,0.11685138
12.57142857,0.107454883
13.28571429,0.102151475
12.85714286,0.106987382
12.42857143,0.106940533
13.33333333,0.105671736
14.85714286,0.100160035
14,0.102305019
16.14285714,0.103633454
18.6,0.106027424
15.85714286,0.108952987
16.85714286,0.110126212
16.85714286,0.112335147
18.71428571,0.104166414
18,0.114020236
17.14285714,0.123848153
16.85714286,0.116921828
16.71428571,0.119127139
18.25,0.116944113
16.71428571,0.116525255
15.85714286,0.120284983
17,0.132586827
15,0.128868194
14.28571429,0.110143512
15.57142857,0.110000841
14.57142857,0.111117534
16.57142857,0.106257578
16.5,0.112734746
10.71428571,0.103045697
11.14285714,0.123771322
10.71428571,0.121779268
9.75,0.109839287
11.85714286,0.141860093
12.28571429,0.141951052
6.428571429,0.135075539
